1675615013.1967227,0.28
1675615013.717009,0.21
1675615014.2370365,0.21
1675615014.7571933,0.2
1675615015.2773597,0.21
1675615015.797635,0.21
1675615016.3177567,0.22
1675615016.8379664,0.21
1675615017.3580892,0.22
1675615017.8783064,0.25
1675615018.3984125,0.27
1675615018.9186041,0.28
1675615019.4387617,0.29
1675615019.9589658,0.28
1675615020.4790893,0.3
1675615020.9992678,0.29
1675615021.5194678,0.29
1675615022.0395944,0.29
1675615022.55962,0.3
1675615023.0799432,0.29
1675615023.5996945,0.28
1675615024.1202781,0.29
1675615024.6402514,0.27
1675615025.1605878,0.24
1675615025.6806269,0.21
1675615026.2008142,0.39
1675615026.7209828,0.41
1675615027.2412746,0.4
1675615027.761332,0.41
1675615028.2815855,0.41
1675615028.8016682,0.41
1675615029.3219357,0.28
1675615029.842022,0.21
1675615030.3622386,0.21
1675615030.8822527,0.21
1675615031.4025867,0.22
1675615031.9227095,0.21
1675615032.4428835,0.2
1675615032.9630604,0.22
1675615033.483228,0.2
1675615034.0033913,0.35
1675615034.5235608,0.39
1675615035.043575,0.21
1675615035.5638914,0.21
1675615036.0840843,0.21
1675615036.6041832,0.25
1675615037.1239517,0.4
1675615037.644511,0.27
1675615038.1646588,0.37
1675615038.6848094,0.37
1675615039.2049966,0.23
1675615039.7251706,0.2
1675615040.2453303,0.21
1675615040.765474,0.28
1675615041.2856553,0.42
1675615041.8057241,0.24
1675615042.3259764,0.22
1675615042.8461492,0.21
1675615043.3662999,0.22
1675615043.8864942,0.22
1675615044.4066358,0.21
1675615044.926797,0.22
1675615045.4470155,0.21
1675615045.967181,0.22
1675615046.4873207,0.23
1675615047.007524,0.23
1675615047.5276473,0.21
1675615048.0472713,0.22
1675615048.5680006,0.22
1675615049.0881467,0.22
1675615049.6079264,0.21
1675615050.1285048,0.21
1675615050.6486905,0.21
1675615051.1687949,0.21
1675615051.6890097,0.21
1675615052.2091558,0.21
1675615052.7293484,0.21
1675615053.2494981,0.2
1675615053.769651,0.22
1675615054.2892225,0.2
1675615054.8098333,0.21
1675615055.3301716,0.21
1675615055.850324,0.22
1675615056.3704884,0.21
1675615056.8906558,0.22
1675615057.4108183,0.21
1675615057.931039,0.21
1675615058.4511127,0.21
1675615058.9713075,0.21
1675615059.4914393,0.22
1675615060.0116184,0.21
1675615060.5317314,0.21
1675615061.0518868,0.21
1675615061.5720801,0.2
1675615062.0916872,0.21
1675615062.6124027,0.2
1675615063.1326027,0.22
1675615063.6527555,0.21
1675615064.1726828,0.22
1675615064.6931179,0.21
1675615065.2132952,0.21
1675615065.7334387,0.21
1675615066.253518,0.22
1675615066.7736893,0.21
1675615067.293956,0.21
1675615067.813705,0.21
1675615068.3342435,0.2
1675615068.8543925,0.2
1675615069.3746388,0.2
1675615069.8946965,0.21
1675615070.4148965,0.2
1675615070.9350636,0.22
1675615071.4551866,0.21
1675615071.9754055,0.21
1675615072.495612,0.2
1675615073.0157623,0.21
1675615073.5359294,0.2
1675615074.056084,0.21
1675615074.5762572,0.21
1675615075.096377,0.21
1675615075.6165617,0.21
1675615076.1367369,0.21
1675615076.6568046,0.22
1675615077.1770298,0.2
1675615077.692776,0.2
1675615078.2134435,0.2
1675615078.733481,0.21
1675615079.253737,0.2
1675615079.7738516,0.21
1675615080.2940578,0.21
1675615080.8141782,0.21
1675615081.334403,0.21
1675615081.8540754,0.2
1675615082.3747997,0.2
1675615082.8948877,0.2
1675615083.4151077,0.21
1675615083.9352345,0.21
1675615084.4553998,0.21
1675615084.9755497,0.2
1675615085.4957337,0.2
1675615086.0157123,0.21
1675615086.53606,0.2
1675615087.0556736,0.21
1675615087.5763674,0.21
1675615088.0963566,0.21
1675615088.6166232,0.21
1675615089.1367214,0.21
1675615089.657016,0.21
1675615090.1771078,0.21
1675615090.6973474,0.21
1675615091.2174752,0.2
1675615091.7377112,0.21
1675615092.2577834,0.2
1675615092.777874,0.2
1675615093.2981856,0.21
1675615093.8183444,0.22
1675615094.338513,0.21
1675615094.858635,0.21
1675615095.3788097,0.21
1675615095.8989937,0.21
1675615096.4191473,0.21
1675615096.9392862,0.22
1675615097.4594898,0.21
1675615097.9796607,0.21
1675615098.499591,0.2
1675615099.0196493,0.21
1675615099.539702,0.21
1675615100.0603366,0.21
1675615100.5803046,0.21
1675615101.1005049,0.2
1675615101.620738,0.21
1675615102.1409779,0.22
1675615102.6610496,0.21
1675615103.1812046,0.22
1675615103.7014394,0.21
1675615104.2216277,0.2
1675615104.7417252,0.21
1675615105.2619662,0.21
1675615105.7820852,0.2
1675615106.3023016,0.2
1675615106.8224137,0.21
1675615107.3426156,0.21
1675615107.8626823,0.2
1675615108.382928,0.21
1675615108.9031742,0.21
1675615109.4233184,0.21
1675615109.943473,0.22
1675615110.4636278,0.21
1675615110.9836342,0.21
1675615111.5039644,0.21
1675615112.0237362,0.22
1675615112.543783,0.21
1675615113.0641596,0.21
1675615113.5846498,0.2
1675615114.104628,0.21
1675615114.6248593,0.21
1675615115.1449695,0.21
1675615115.665321,0.2
1675615116.1853635,0.21
1675615116.7056046,0.2
1675615117.2256768,0.21
1675615117.7459195,0.21
1675615118.266023,0.2
1675615118.7862437,0.21
1675615119.306381,0.2
1675615119.8265674,0.21
1675615120.3467019,0.2
1675615120.866977,0.21
1675615121.3870597,0.21
1675615121.907229,0.2
1675615122.4268217,0.2
1675615122.9475982,0.21
1675615123.4676824,0.21
1675615123.9879737,0.21
1675615124.5077214,0.2
1675615125.0282094,0.22
1675615125.5481305,0.21
1675615126.0685575,0.19
1675615126.5885804,0.21
1675615127.1088789,0.21
1675615127.6288521,0.2
1675615128.149213,0.2
1675615128.6692724,0.21
1675615129.189536,0.21
1675615129.7096307,0.2
1675615130.22973,0.21
1675615130.7499926,0.21
1675615131.2701597,0.21
1675615131.7903473,0.2
1675615132.3105116,0.21
1675615132.8306875,0.2
1675615133.3508122,0.21
1675615133.8710058,0.21
1675615134.3911877,0.2
1675615134.9111807,0.2
1675615135.4310508,0.22
1675615135.9516957,0.2
1675615136.4718227,0.2
1675615136.991605,0.21
1675615137.5122223,0.21
1675615138.0319653,0.21
1675615138.5524876,0.19
1675615139.0724983,0.21
1675615139.5928159,0.21
1675615140.1128745,0.2
1675615140.6331933,0.21
1675615141.1532536,0.22
1675615141.673505,0.2
1675615142.193628,0.21
1675615142.7138531,0.21
1675615143.2339988,0.22
1675615143.7541704,0.2
1675615144.2742977,0.2
1675615144.7943919,0.2
1675615145.3146553,0.21
1675615145.8348427,0.22
1675615146.355075,0.21
1675615146.8751736,0.2
1675615147.3953276,0.22
1675615147.9154701,0.21
1675615148.4356856,0.2
1675615148.9556787,0.21
1675615149.4757357,0.2
1675615149.99565,0.21
1675615150.5158718,0.2
1675615151.0364726,0.2
1675615151.5565023,0.21
1675615152.0768228,0.21
1675615152.5968568,0.22
1675615153.1171126,0.21
1675615153.6372137,0.21
1675615154.1574378,0.2
1675615154.6775575,0.22
1675615155.1977427,0.21
1675615155.7179,0.21
1675615156.2381136,0.21
1675615156.758107,0.22
1675615157.278413,0.2
1675615157.7985928,0.21
1675615158.3187509,0.21
1675615158.8388796,0.22
1675615159.359151,0.21
1675615159.879317,0.2
1675615160.3994503,0.21
1675615160.919636,0.21
1675615161.4397717,0.21
1675615161.9597075,0.2
1675615162.4800982,0.21
1675615162.9997528,0.2
1675615163.520409,0.21
1675615164.0398896,0.21
1675615164.5602286,0.21
1675615165.0804195,0.21
1675615165.6006024,0.22
1675615166.120577,0.21
1675615166.641469,0.2
1675615167.1614456,0.22
1675615167.68183,0.2
1675615168.2013302,0.21
1675615168.721729,0.21
1675615169.241768,0.21
1675615169.7624826,0.21
1675615170.282012,0.21
1675615170.8027172,0.21
1675615171.322988,0.21
1675615171.8429737,0.2
1675615172.3633175,0.2
1675615172.8834379,0.22
1675615173.4029946,0.21
1675615173.923108,0.21
1675615174.4433825,0.22
1675615174.9641316,0.2
1675615175.483835,0.21
1675615176.0043762,0.2
1675615176.524447,0.21
1675615177.044791,0.21
1675615177.564928,0.2
1675615178.0845108,0.22
1675615178.604708,0.21
1675615179.1248446,0.22
1675615179.6454759,0.21
1675615180.1650376,0.21
1675615180.6853318,0.21
1675615181.2054334,0.22
1675615181.7261724,0.2
1675615182.2463717,0.21
1675615182.765894,0.22
1675615183.2867267,0.21
1675615183.806659,0.21
1675615184.3270304,0.21
1675615184.8472044,0.21
1675615185.3666406,0.21
1675615185.8874753,0.2
1675615186.4076636,0.2
1675615186.9277737,0.22
1675615187.4480643,0.21
1675615187.9677775,0.21
1675615188.487729,0.21
1675615189.008186,0.22
1675615189.5286689,0.21
1675615190.0483932,0.21
1675615190.5685048,0.21
1675615191.0884945,0.2
1675615191.608734,0.21
1675615192.1294963,0.21
1675615192.649166,0.22
1675615193.169313,0.21
1675615193.6893244,0.21
1675615194.209446,0.22
1675615194.729835,0.21
1675615195.249885,0.21
1675615195.7700963,0.21
1675615196.290385,0.2
1675615196.810537,0.21
1675615197.3304539,0.21
1675615197.8507397,0.22
1675615198.3707623,0.21
1675615198.8910615,0.22
1675615199.4112968,0.22
1675615199.9313536,0.21
1675615200.4515746,0.21
1675615200.9716656,0.21
1675615201.4918685,0.22
1675615202.0120268,0.22
1675615202.532178,0.22
1675615203.0524442,0.22
1675615203.5726306,0.21
1675615204.0927913,0.21
1675615204.6130857,0.22
1675615205.1331384,0.21
1675615205.6532803,0.2
1675615206.1733205,0.22
1675615206.693585,0.21
1675615207.2136335,0.2
1675615207.7338536,0.22
1675615208.2544036,0.2
1675615208.7741215,0.21
1675615209.2949772,0.21
1675615209.8145344,0.2
1675615210.3353815,0.2
1675615210.8553436,0.22
1675615211.3750544,0.21
1675615211.8951828,0.21
1675615212.4153843,0.22
1675615212.9355545,0.21
1675615213.455757,0.21
1675615213.975792,0.19
1675615214.4960427,0.21
1675615215.016671,0.21
1675615215.536619,0.22
1675615216.056533,0.22
1675615216.5767784,0.21
1675615217.0969524,0.22
1675615217.6175783,0.21
1675615218.1376038,0.2
1675615218.657413,0.2
1675615219.1775868,0.21
1675615219.6942835,0.21
1675615220.214407,0.21
1675615220.7347083,0.21
1675615221.2541986,0.21
1675615221.7748861,0.21
1675615222.2951598,0.21
1675615222.814515,0.21
1675615223.3354325,0.21
1675615223.8550026,0.21
1675615224.3756983,0.22
1675615224.8954148,0.21
1675615225.4154985,0.21
1675615225.9357545,0.21
1675615226.4557838,0.21
1675615226.9764872,0.2
1675615227.4961636,0.2
1675615228.0169015,0.21
1675615228.536628,0.2
1675615229.0567067,0.22
1675615229.576884,0.21
1675615230.0975993,0.21
1675615230.6176412,0.22
1675615231.1373904,0.21
1675615231.6575668,0.21
1675615232.1779695,0.21
1675615232.6978028,0.21
1675615233.2184672,0.2
1675615233.738711,0.22
1675615234.2583613,0.2
1675615234.7790275,0.2
1675615235.2988706,0.22
1675615235.8189855,0.21
1675615236.3396137,0.21
1675615236.8593354,0.21
1675615237.37972,0.2
1675615237.8997319,0.21
1675615238.4202583,0.21
1675615238.94024,0.21
1675615239.4600794,0.2
1675615239.9801047,0.21
1675615240.5003784,0.21
1675615241.02045,0.2
1675615241.5411553,0.2
1675615242.0608075,0.22
1675615242.5813532,0.21
1675615243.1011348,0.21
1675615243.621914,0.22
1675615244.1415281,0.21
1675615244.6616392,0.22
1675615245.1823266,0.22
1675615245.702355,0.21
1675615246.222045,0.2
1675615246.7424376,0.21
1675615247.2630749,0.2
1675615247.782628,0.22
1675615248.3029804,0.21
1675615248.8230605,0.21
1675615249.3431647,0.21
1675615249.8636253,0.21
1675615250.3835053,0.21
1675615250.9037402,0.21
1675615251.424234,0.2
1675615251.943998,0.21
1675615252.4644997,0.2
1675615252.9848466,0.2
1675615253.50474,0.22
1675615254.0245836,0.2
1675615254.5452766,0.2
1675615255.0655231,0.21
1675615255.585411,0.22
1675615256.105318,0.21
1675615256.625478,0.2
1675615257.145633,0.21
1675615257.6655412,0.21
1675615258.1860101,0.22
1675615258.7061276,0.22
1675615259.226771,0.21
1675615259.7463925,0.21
1675615260.2665384,0.21
1675615260.7868788,0.2
1675615261.3068628,0.21
1675615261.8270974,0.21
1675615262.347576,0.2
1675615262.8674083,0.21
1675615263.3876743,0.21
1675615263.908181,0.21
1675615264.4279191,0.21
1675615264.9482174,0.22
1675615265.4686837,0.21
1675615265.9888117,0.22
1675615266.509109,0.21
1675615267.0290358,0.2
1675615267.548896,0.2
1675615268.0694952,0.2
1675615268.5897312,0.21
1675615269.1099203,0.2
1675615269.6299124,0.2
1675615270.1501236,0.21
1675615270.6697812,0.21
1675615271.190478,0.21
1675615271.7107413,0.21
1675615272.2309303,0.2
1675615272.7511194,0.22
1675615273.2712626,0.21
1675615273.79126,0.21
1675615274.3114252,0.21
1675615274.8317552,0.2
1675615275.3517678,0.21
1675615275.871619,0.21
1675615276.3917341,0.21
1675615276.912345,0.21
1675615277.432208,0.21
